                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     300                                      568                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.3829295556344180E+009                  3.7781166671262301E-001                  1.5028314468938635E+002                  5.2908111194669134E-009                  1.0729852240484618E-001                  3.2354289763547740E+001                  7.1000000000000008E-001                  2.8733433992169385E-005                  2.6997126656600789E-001                  3.4468833607861527E-003                  1.0103427409336070E-003                  9.3805276451495410E-003                  2.0850244238750366E-003                  1.0207199983819782E-003                  4.7500000000000012E-014                  7.2471119885120401E-004                  2.9328790697995809E-008                  2.7556507077243595E-004                  3.5183027784445085E-006                  1.0312770408909943E-006                  9.5748921627791311E-006                  2.1282261265641120E-006                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1010178415640394E+004                  4.3219342605618767E+010                  1.9292315966948052E+015                  6.3379406573158851E-022                  6.3379406573158851E-022                  0.0000000000000000E+000                  2.5413142567913245E-023                  5.0000000000000000E+001                  1.0000000000000000E+003                  4.3641937744888712E+016                               "r24.03.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20250422"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.0207199983819782E-003                 -9.6940625861037910E-001                  2.1769118808822197E+000                 -4.4615546845323282E+000                  5.5265739486995784E+000                  7.0999999999999985E-001                  2.7000000000000041E-001                  1.9999999999999796E-002                  5.2699471199161177E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.0207199983809576E-003                 -9.6940626349121994E-001                  2.1769131609564534E+000                 -4.4615457242342789E+000                  5.5265841890718619E+000                  7.0999999999999985E-001                  2.7000000000000041E-001                  1.9999999999999796E-002                  5.2700564406688512E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.0207199983796815E-003                 -9.6940626959214027E-001                  2.1769145832783989E+000                 -4.4615357686473462E+000                  5.5265955669807401E+000                  7.0999999999999985E-001                  2.7000000000000041E-001                  1.9999999999999796E-002                  5.2701779071808094E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.0207199983784056E-003                 -9.6940627569292326E-001                  2.1769167167850818E+000                 -4.4615208358486438E+000                  5.5266126332861241E+000                  7.0999999999999985E-001                  2.7000000000000041E-001                  1.9999999999999796E-002                  5.2703601051141978E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.0207199983758538E-003                 -9.6940628789407268E-001                  2.1769209838969874E+000                 -4.4614909723577574E+000                  5.5266467638889161E+000                  7.0999999999999985E-001                  2.7000000000000041E-001                  1.9999999999999796E-002                  5.2707244942226901E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.0207199983707502E-003                 -9.6940631229468976E-001                  2.1769273848761364E+000                 -4.4614461824499569E+000                  5.5266979547758659E+000                  7.0999999999999985E-001                  2.7000000000000041E-001                  1.9999999999999796E-002                  5.2712710602201643E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.0207199983643708E-003                 -9.6940634279232507E-001                  2.1769344975059681E+000                 -4.4613964233764829E+000                  5.5267548264791708E+000                  7.0999999999999974E-001                  2.7000000000000035E-001                  1.9999999999999907E-002                  5.2718783309964245E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.0207199983579913E-003                 -9.6940637328647183E-001                  2.1769451670442632E+000                 -4.4613217992974183E+000                  5.5268401200965309E+000                  7.0999999999999974E-001                  2.7000000000000035E-001                  1.9999999999999907E-002                  5.2727891912974374E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.0207199983452322E-003                 -9.6940643426430584E-001                  2.1769665085812102E+000                 -4.4611726037413710E+000                  5.5270106571895248E+000                  7.0999999999999985E-001                  2.7000000000000046E-001                  1.9999999999999685E-002                  5.2746107429456103E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.0207199983197142E-003                 -9.6940655617816374E-001                  2.1770092014869373E+000                 -4.4608744228446779E+000                  5.5273515309919450E+000                  7.0999999999999985E-001                  2.7000000000000041E-001                  1.9999999999999796E-002                  5.2782531704376848E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.0207199982686782E-003                 -9.6940679983883182E-001                  2.1771088624253672E+000                 -4.4601797487238297E+000                  5.5281458660512204E+000                  7.0999999999999974E-001                  2.7000000000000052E-001                  1.9999999999999796E-002                  5.2867487436171516E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.0207199981410882E-003                 -9.6940740801870595E-001                  2.1772514108651375E+000                 -4.4591900408115812E+000                  5.5292781224032383E+000                  7.0999999999999985E-001                  2.7000000000000041E-001                  1.9999999999999796E-002                  5.2988761418339135E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.0207199980134982E-003                 -9.6940801481673278E-001                  2.1774654674119120E+000                 -4.4577112190791244E+000                  5.5309710006824666E+000                  7.0999999999999985E-001                  2.7000000000000046E-001                  1.9999999999999685E-002                  5.3170488966752127E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  1.0207199977583183E-003                 -9.6940922429496945E-001                  2.1778945417195645E+000                 -4.4547741682851916E+000                  5.5343371257840452E+000                  7.0999999999999985E-001                  2.7000000000000041E-001                  1.9999999999999796E-002                  5.3533268540733650E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  1.0207199972479581E-003                 -9.6941162697766503E-001                  2.1788999481232416E+000                 -4.4480251126759658E+000                  5.5420915877969339E+000                  7.0999999999999985E-001                  2.7000000000000035E-001                  1.9999999999999796E-002                  5.4376332200497907E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  1.0207199959720583E-003                 -9.6941754122998991E-001                  2.1803526008789063E+000                 -4.4386341837381496E+000                  5.5529351694903966E+000                  7.0999999999999985E-001                  2.7000000000000041E-001                  1.9999999999999796E-002                  5.5571602376728306E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  1.0207199946961581E-003                 -9.6942332920268570E-001                  2.1825518245241948E+000                 -4.4250585531399116E+000                  5.5687100237338969E+000                  7.0999999999999985E-001                  2.7000000000000035E-001                  1.9999999999999796E-002                  5.7346221544140004E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  1.0207199921443582E-003                 -9.6943454955131325E-001                  2.1855403006289631E+000                 -4.4078654315337786E+000                  5.5888916214447688E+000                  7.0999999999999985E-001                  2.7000000000000035E-001                  1.9999999999999796E-002                  5.9675515295829766E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  1.0207199895925583E-003                 -9.6944533519921428E-001                  2.1885756797169531E+000                 -4.3916136761854059E+000                  5.6081787558811067E+000                  7.0999999999999974E-001                  2.7000000000000052E-001                  1.9999999999999796E-002                  6.1964442534598124E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  1.0207199870407584E-003                 -9.6945572545518921E-001                  2.1919148557429926E+000                 -4.3749314597731299E+000                  5.6282001483193982E+000                  7.0999999999999974E-001                  2.7000000000000052E-001                  1.9999999999999796E-002                  6.4405607252007408E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  1.0207199840498928E-003                 -9.6946744545081620E-001                  2.1946554560052065E+000                 -4.3621146792364947E+000                  5.6437575291182300E+000                  7.0999999999999963E-001                  2.7000000000000057E-001                  1.9999999999999796E-002                  6.6346453491101634E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  1.0207199825544599E-003                 -9.6947313537904400E-001                  2.1964899148815338E+000                 -4.3538784255374869E+000                  5.6538282416935566E+000                  7.0999999999999963E-001                  2.7000000000000057E-001                  1.9999999999999796E-002                  6.7624519892820742E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  1.0207199810590272E-003                 -9.6947871863379786E-001                  2.2000010831997536E+000                 -4.0796131380949241E+000                  5.6685517886683208E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  1.2774187264822279E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  1.0207199780681616E-003                 -9.6948465703362918E-001                  2.2060554951191755E+000                 -4.0668474612648353E+000                  5.6873839394525048E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  1.3158478479966827E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  1.0207199750772960E-003                 -9.6949042365339000E-001                  2.2118639718335027E+000                 -4.0546170176361089E+000                  5.7054343883640630E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  1.3537540901773108E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      26                  1.0207199720864305E-003                 -9.6949603036130994E-001                  2.2174468826718190E+000                 -4.0428794083784050E+000                  5.7227654539225883E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  1.3911635827813424E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      27                  1.0207199690955649E-003                 -9.6950148777554146E-001                  2.2228206593264028E+000                 -4.0315955348429950E+000                  5.7394323279717172E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  1.4281052750210745E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      28                  1.0207199661046995E-003                 -9.6950680541891576E-001                  2.2279989348397193E+000                 -4.0207302077089553E+000                  5.7554840200795807E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  1.4646073833497024E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      29                  1.0207199631138339E-003                 -9.6951199186224879E-001                  2.2329935368841363E+000                 -4.0102520470969756E+000                  5.7709643236840842E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  1.5006960174131295E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      30                  1.0207199601229683E-003                 -9.6951705484969630E-001                  2.2378149922732020E+000                 -4.0001328212601663E+000                  5.7859125261564524E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  1.5363958877293431E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      31                  1.0207199571321028E-003                 -9.6952200140238465E-001                  2.2447826719792512E+000                 -3.9856118261411564E+000                  5.8074132785479069E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  1.5891202451004591E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      32                  1.0207199511503718E-003                 -9.6953156967216603E-001                  2.2534949146380439E+000                 -3.9672324583117096E+000                  5.8345215935681605E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  1.6584678785258868E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      33                  1.0207199451686408E-003                 -9.6954074205462215E-001                  2.2596411709790512E+000                 -3.9541130831910314E+000                  5.8537988408992767E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  1.7098207575322722E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      34                  1.0207199421777753E-003                 -9.6954519198501599E-001                  2.2636064506108964E+000                 -3.9456927686923287E+000                  5.8661913705996440E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  1.7436187367079722E-023                  0.0000000000000000E+000                  0.0000000000000000E+000 
