                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                       1                                      481                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.0000000000000001E-005                  1.0000000000000001E-005                  1.7610724270565072E+003                  2.5281676026489776E-003                  5.4013417543746323E-001                  1.4671317256156331E+000                  7.1000000000000019E-001                  2.8733433992169378E-005                  2.6997126656600784E-001                  3.4468833607861553E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  9.5503084448939144E-004                  4.7499999999999998E-012                  6.7807189958746716E-004                  2.7441315730621707E-008                  2.5783088669640512E-004                  3.2918799269080320E-006                  9.6490848109754794E-007                  8.9586932387032429E-006                  1.9912626363143825E-006                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2855851365529399E+005                  1.5729256184783580E+004                  3.7775614381290383E+009                  1.0440243281405058E-023                  1.0440243281405058E-023                  0.0000000000000000E+000                  4.1773485558232054E-025                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.1557600000000002E+002                               "r24.03.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20250421"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  9.5503084448939144E-004                 -2.6749834311438486E-001                  3.2457772418799831E+000                 -6.7624316337973767E+000                  4.0278187740669731E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  2.6089474067276702E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  9.5503084448843648E-004                 -2.6749835027183777E-001                  3.2457772969070766E+000                 -6.7624312493225096E+000                  4.0278192142828511E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  2.6089497173178687E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  9.5503084448724255E-004                 -2.6749835921864584E-001                  3.2457773580483273E+000                 -6.7624308221287297E+000                  4.0278197034111258E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  2.6089522846396031E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  9.5503084448604885E-004                 -2.6749836816544464E-001                  3.2457774497602521E+000                 -6.7624301813390888E+000                  4.0278204371025588E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  2.6089561356207582E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  9.5503084448366133E-004                 -2.6749838605901755E-001                  3.2457776331843049E+000                 -6.7624288997634991E+000                  4.0278219044819510E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  2.6089638375779422E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  9.5503084447888617E-004                 -2.6749842184606154E-001                  3.2457780611746827E+000                 -6.7624259094395942E+000                  4.0278253283490484E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  2.6089818087847893E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  9.5503084446694824E-004                 -2.6749851131310370E-001                  3.2457786725931372E+000                 -6.7624216375949038E+000                  4.0278302195449678E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  2.6090074818721423E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  9.5503084445501031E-004                 -2.6749860077931875E-001                  3.2457795897257471E+000                 -6.7624152299303928E+000                  4.0278375562416002E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  2.6090459913607726E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  9.5503084443113455E-004                 -2.6749877970927427E-001                  3.2457814240113247E+000                 -6.7624024149706621E+000                  4.0278522292872383E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  2.6091230098241207E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
