                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                    7700                                      663                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.0056171252088745E+009                  2.7039718239176754E+007                  6.1122026868812429E+002                  1.2844861192312064E-006                  1.0107002512735408E-001                  1.6052661688702077E+001                  7.0999999999999708E-001                  2.8733433995058252E-005                  2.6997126656600773E-001                  3.4468833607861457E-003                  1.0103427409336064E-003                  9.3805276451495376E-003                  2.0850244238750353E-003                  1.9104519067056246E-002                  9.4999999999999995E-012                  1.3564208537609873E-002                  5.4893843762059196E-007                  5.1576712096676226E-003                  6.5851048888057804E-005                  1.9302112158427947E-005                  1.7921046925580757E-004                  3.9833388861198561E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.3266044918622842E+003                  6.6206607965426208E+010                  1.4873277944405291E+014                  1.4028033451197305E-014                  1.4028033451197305E-014                  0.0000000000000000E+000                  6.0045374058251791E-016                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.1734862990491576E+016                               "r24.03.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20250421"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.9104519067056246E-002                 -9.9537762632781268E-001                  2.7862550489810967E+000                 -4.4633274351123182E+000                  5.8710283631543021E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  5.2483632121344548E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.9104519067046691E-002                 -9.9537768120360925E-001                  2.7864412819120656E+000                 -4.4620270972656950E+000                  5.8725147727880174E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  5.2641866335882280E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.9104519067025202E-002                 -9.9537780430509892E-001                  2.7867853417758659E+000                 -4.4596399342580311E+000                  5.8752456222489542E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  5.2933599130257848E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.9104519066989380E-002                 -9.9537800834982915E-001                  2.7872876965898006E+000                 -4.4561896100485932E+000                  5.8791975881471368E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  5.3358126786669071E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.9104519066941619E-002                 -9.9537827825705161E-001                  2.7881499578966151E+000                 -4.4503580032008667E+000                  5.8858898444362824E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  5.4083422416400902E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.9104519066846098E-002                 -9.9537881087291513E-001                  2.7894471609778710E+000                 -4.4418034465186356E+000                  5.8957388035988307E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  5.5165304492392060E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.9104519066726694E-002                 -9.9537946365966945E-001                  2.7908931621883468E+000                 -4.4325590548666298E+000                  5.9064264112604894E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  5.6358838167029013E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.9104519066607289E-002                 -9.9538010270089861E-001                  2.7930660146944319E+000                 -4.4191756681394141E+000                  5.9219803819805970E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  5.8132780888347925E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.9104519066368484E-002                 -9.9538134200619255E-001                  2.7959770908879231E+000                 -4.4021790562710414E+000                  5.9418888990535530E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  6.0466588039286359E-024                  0.0000000000000000E+000                  0.0000000000000000E+000 
