                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                    7550                                      492                  1.0000000000000000E+000                  2.0000000000000000E-002                  4.4299557144883629E+001                  4.1730465269842227E+000                  2.5235627590873628E+003                  9.6937259981137620E-003                  5.1507481026520285E-001                 -8.9666766022449967E-002                  7.1000000000000019E-001                  2.8733433992169385E-005                  2.6997126656600784E-001                  3.4468833607861561E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  9.5511567984177363E-003                  9.4999999999999995E-012                  6.7813213268765916E-003                  2.7443753341619558E-007                  2.5785378980393734E-003                  3.2921723444725660E-005                  9.6499419388000252E-006                  8.9594890390715595E-005                  1.9914395200961091E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7855983689107692E+004                  4.3026082613489218E+005                  9.8529263157182617E+009                  4.9349037649300333E-022                  4.9349037649300333E-022                  0.0000000000000000E+000                  1.9750704329454159E-023                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.3979877045553796E+009                               "r24.03.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20250421"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  9.5511567984177363E-003                 -2.8812968877273731E-001                  3.4020146705975023E+000                 -6.5531461574215957E+000                  4.4252066662505030E+000                  7.1000000000000030E-001                  2.6999999999999996E-001                  1.9999999999999796E-002                  4.2251821331704868E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  9.5511567984129606E-003                 -2.8812971426307515E-001                  3.4020164932479182E+000                 -6.5531334393799270E+000                  4.4252220670684785E+000                  7.1000000000000030E-001                  2.6999999999999996E-001                  1.9999999999999796E-002                  4.2253059297076406E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  9.5511567984022158E-003                 -2.8812977161467074E-001                  3.4020198580486358E+000                 -6.5531099612663546E+000                  4.4252504979280838E+000                  7.1000000000000030E-001                  2.6999999999999996E-001                  1.9999999999999796E-002                  4.2255344735708466E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  9.5511567983843082E-003                 -2.8812986719554901E-001                  3.4020247648272353E+000                 -6.5530757254696876E+000                  4.4252919562988371E+000                  7.1000000000000030E-001                  2.6999999999999996E-001                  1.9999999999999796E-002                  4.2258677585051484E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  9.5511567983604297E-003                 -2.8812999462677175E-001                  3.4020331759168094E+000                 -6.5530170443049069E+000                  4.4253630186686017E+000                  7.1000000000000030E-001                  2.6999999999999996E-001                  1.9999999999999796E-002                  4.2264390798684030E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  9.5511567983126728E-003                 -2.8813024945511878E-001                  3.4020457910386428E+000                 -6.5529290428204501E+000                  4.4254695906760997E+000                  7.1000000000000030E-001                  2.6999999999999996E-001                  1.9999999999999796E-002                  4.2272960094473492E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  9.5511567982529792E-003                 -2.8813056792664377E-001                  3.4020598057314966E+000                 -6.5528312919363261E+000                  4.4255879737011519E+000                  7.1000000000000030E-001                  2.6999999999999996E-001                  1.9999999999999796E-002                  4.2282480792198032E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  9.5511567981932857E-003                 -2.8813088632719736E-001                  3.4020808243989249E+000                 -6.5526847234781558E+000                  4.4257654882755428E+000                  7.1000000000000030E-001                  2.6999999999999996E-001                  1.9999999999999796E-002                  4.2296760221671768E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  9.5511567980738950E-003                 -2.8813152291552618E-001                  3.4021228485583790E+000                 -6.5523917926124682E+000                  4.4261203019787789E+000                  7.1000000000000030E-001                  2.6999999999999996E-001                  1.9999999999999796E-002                  4.2325313461602413E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
