                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                    7600                                      506                  1.0000000000000000E+000                  2.0000000000000000E-002                  2.2763990658108584E+005                  3.7737886223597256E+004                  2.5298032538669604E+003                  4.3849311366701829E-003                  3.4471569378552980E-001                  8.5378235282491233E-001                  7.1000000000000008E-001                  2.8733433992169368E-005                  2.6997126656600789E-001                  3.4468833607861535E-003                  1.0103427409336068E-003                  9.3805276451495428E-003                  2.0850244238750366E-003                  9.5533189566844659E-003                  9.4999999999999995E-012                  6.7828564592459645E-003                  2.7449965964803331E-007                  2.5791216186451561E-003                  3.2929176152078624E-005                  9.6521264597095627E-006                  8.9615172576109790E-005                  1.9918903353755492E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0723900635102629E+004                  1.4218887907878421E+006                  2.1786702365271439E+010                  7.0379931777213641E-021                  7.0379931777213656E-021                  0.0000000000000000E+000                  2.8193999561659826E-022                  5.0000000000000000E+001                  1.0000000000000000E+003                  7.1837691159232744E+012                               "r24.03.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20250421"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  9.5533189566844659E-003                 -4.6253894412525653E-001                  3.4030880825782091E+000                 -6.2258539741748864E+000                  4.7445622428455234E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  8.9813046833815200E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  9.5533189566796885E-003                 -4.6253898415745826E-001                  3.4030924236574420E+000                 -6.2258229940633951E+000                  4.7445990566914302E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  8.9819458552174325E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  9.5533189566689401E-003                 -4.6253907422353135E-001                  3.4031004373613603E+000                 -6.2257658076094211E+000                  4.7446670125736059E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  8.9831295200938630E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  9.5533189566510291E-003                 -4.6253922431401484E-001                  3.4031121225747425E+000                 -6.2256824282731387E+000                  4.7447660959819853E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  8.9848556138747803E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  9.5533189566271454E-003                 -4.6253942439648243E-001                  3.4031321509527279E+000                 -6.2255395416866470E+000                  4.7449359009912584E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  8.9878143802504464E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  9.5533189565793781E-003                 -4.6253982443061020E-001                  3.4031621837148061E+000                 -6.2253253258661099E+000                  4.7451904850224791E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  8.9922519940784295E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  9.5533189565196706E-003                 -4.6254032422824071E-001                  3.4031955397636779E+000                 -6.2250874688154036E+000                  4.7454731825476753E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  8.9971819187275957E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  9.5533189564599632E-003                 -4.6254082375393546E-001                  3.4032455520944844E+000                 -6.2247310084289689E+000                  4.7458968860497874E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  9.0045751283416680E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  9.5533189563405448E-003                 -4.6254182199082483E-001                  3.4033454913562888E+000                 -6.2240192433742951E+000                  4.7467430627266438E+000                  7.1000000000000008E-001                  2.7000000000000007E-001                  1.9999999999999796E-002                  9.0193557652345826E-026                  0.0000000000000000E+000                  0.0000000000000000E+000 
